categ,fold1,fold2,fold3,fold4,fold5,PNG,BYTES
DRAW,train,train,train,train,train,CTX193900781-1.png,1156126
DRAW,train,train,dev,dev,dev,CTX193900782-1.png,1106774
DRAW,train,test,test,train,train,CTX193900783-1.png,2939800
DRAW,test,train,train,train,train,CTX193900786-1.png,1197709
DRAW,train,train,train,test,test,CTX193900787-1.png,851607
DRAW,dev,dev,train,train,train,CTX193900790-1.png,2772036
DRAW,train,train,train,train,train,CTX193900791-1.png,2421368
DRAW,train,train,train,train,train,CTX193900792-1.png,4120870
DRAW,train,train,train,train,train,CTX193900793-1.png,2899446
DRAW,train,train,train,train,train,CTX193900795-1.png,3252911
DRAW,train,train,train,train,train,CTX193900822-1.png,4474446
DRAW,dev,test,train,test,train,CTX193902065-1.png,1457982
DRAW,train,train,dev,train,train,CTX193902755-1.png,2785814
DRAW,train,train,test,train,train,CTX193902756-1.png,4150834
DRAW,test,train,train,train,train,CTX193902760-1.png,3261979
DRAW,train,dev,train,dev,test,CTX193902884-1.png,7866805
DRAW,train,train,train,train,dev,CTX193903222-1.png,12602791
DRAW,train,train,train,train,train,CTX193903589-1.png,2491208
DRAW,train,train,train,train,train,CTX193903740-1.png,981841
DRAW,train,train,train,train,train,CTX193903742-1.png,1058576
DRAW,train,train,train,train,train,CTX193903750-1.png,1829257
DRAW,test,train,train,train,test,CTX193903912-01.png,1493410
DRAW,dev,dev,train,test,dev,CTX193903912-05.png,3573010
DRAW,train,train,dev,train,train,CTX193903912-06.png,3467256
DRAW,train,test,train,train,train,CTX193903912-07.png,3433428
DRAW,train,train,test,dev,train,CTX193903912-08.png,2275933
DRAW,train,train,train,train,train,CTX193903912-09.png,3908672
DRAW,train,train,train,train,train,CTX193903912-11.png,3200516
DRAW,train,train,train,train,train,CTX193903912-13.png,3167887
DRAW,train,train,train,train,train,CTX193903912-14.png,3303226
DRAW,train,train,train,train,train,CTX193903912-17.png,3766933
DRAW,test,train,train,train,train,CTX193903912-18.png,3158558
DRAW,train,train,train,train,train,CTX193903912-20.png,3634872
DRAW,train,train,dev,dev,test,CTX193903912-21.png,2660656
DRAW,dev,dev,test,test,dev,CTX193903912-25.png,1275566
DRAW,train,test,train,train,train,CTX193903912-30.png,1969871
DRAW,train,train,train,train,train,CTX193903912-32.png,3114120
DRAW,train,train,train,train,train,CTX193903912-33.png,3106910
DRAW,train,train,train,train,train,CTX193903912-36.png,2687217
DRAW,train,train,train,train,train,CTX193903912-37.png,3679081
DRAW,train,train,train,train,train,CTX194000022-1.png,6868047
DRAW,train,train,train,train,train,CTX194000447-1.png,4718654
DRAW,train,test,dev,train,train,CTX194001194-1.png,956695
DRAW,test,dev,train,train,train,CTX194001478-1.png,2611275
DRAW,train,train,train,train,train,CTX194001637-1.png,1452761
DRAW,train,train,test,test,dev,CTX194002017-7.png,32812071
DRAW,dev,train,train,dev,test,CTX194002255-1.png,1730944
DRAW,train,train,train,train,train,CTX194002446-1.png,3633325
DRAW,train,train,train,train,train,CTX194002461-1.png,1169659
DRAW,train,train,train,train,train,CTX194002467-1.png,3530129
DRAW,train,train,train,train,train,CTX194002468-1.png,1560703
DRAW,train,train,train,train,test,CTX194002469-1.png,1553395
DRAW,test,train,dev,train,train,CTX194002493-1.png,1715833
DRAW,train,train,test,train,dev,CTX194002504-1.png,1897290
DRAW,dev,test,train,dev,train,CTX194002509-1.png,1961083
DRAW,train,dev,train,test,train,CTX194002660-1.png,2681629
DRAW,train,train,train,train,train,CTX194002725-1.png,1391770
DRAW,train,train,train,train,train,CTX194003604-1.png,3916782
DRAW,train,train,train,train,train,CTX194003816-1.png,3007739
DRAW,train,train,train,train,train,CTX194003846-7.png,2497445
DRAW,train,train,train,train,train,CTX194003929-2.png,5228561
DRAW,dev,test,train,dev,dev,CTX194003955-1.png,1239974
DRAW,train,dev,train,train,train,CTX194004114-1.png,3368640
DRAW,train,train,dev,train,test,CTX194004764-1.png,1843612
DRAW,train,train,train,train,train,CTX194004766-2.png,4114408
DRAW,test,train,train,test,train,CTX194004787-1.png,291850
DRAW,train,train,test,train,train,CTX194004789-1.png,1896463
DRAW,train,train,train,train,train,CTX194004806-1.png,1756885
DRAW,train,train,train,train,train,CTX194004907-1.png,1067211
DRAW,train,train,train,train,train,CTX194005038-1.png,474452
DRAW,train,train,train,train,train,CTX194005134-1.png,3144854
DRAW,dev,train,train,train,test,CTX194005138-1.png,1918772
DRAW,test,train,train,train,train,CTX194005143-2.png,5144999
DRAW,train,test,test,train,train,CTX194005171-3.png,3110325
DRAW,train,train,dev,dev,train,CTX194005476-1.png,2995978
DRAW,train,train,train,train,dev,CTX194005477-1.png,2981728
DRAW,train,dev,train,test,train,CTX194005478-1.png,1866974
DRAW,train,train,train,train,train,CTX194005511-1.png,7633145
DRAW,train,train,train,train,train,CTX194005550-1.png,1989980
DRAW,train,train,train,train,train,CTX194005610-1.png,2835174
DRAW,train,train,train,train,train,CTX194005615-1.png,7030625
DRAW,train,train,train,train,train,CTX194005923-1.png,2225872
DRAW,test,train,test,test,train,CTX194006000-1.png,5441036
DRAW,train,test,dev,train,test,CTX194100391-4.png,2525050
DRAW,dev,train,train,train,train,CTX194100427-1.png,2294405
DRAW,train,dev,train,dev,train,CTX194100443-1.png,4508184
DRAW,train,train,train,train,dev,CTX194101028-1.png,879265
DRAW,train,train,train,train,train,CTX194101050-1.png,3679391
DRAW,train,train,train,train,train,CTX194101198-1.png,4050100
DRAW,train,train,train,train,train,CTX194101997-1.png,1778859
DRAW,train,test,train,dev,test,CTX194102355-1.png,788493
DRAW,dev,train,train,test,dev,CTX194102357-1.png,300588
DRAW,train,train,train,train,train,CTX194102359-1.png,644724
DRAW,train,dev,train,train,train,CTX194102360-1.png,3233984
DRAW,train,train,dev,train,train,CTX194102379-1.png,4240374
DRAW,train,train,train,train,train,CTX194102381-1.png,3178588
DRAW,train,train,train,train,train,CTX194102479-1.png,2136672
DRAW,train,train,train,train,train,CTX194102886-1.png,2726390
DRAW,train,train,train,train,train,CTX194103158-1.png,2399404
DRAW,train,train,train,train,train,CTX194103349-1.png,4472139
DRAW,test,dev,dev,dev,dev,CTX194103610-1.png,1943868
DRAW,train,train,train,test,train,CTX194103883-1.png,2768544
DRAW,train,test,train,train,test,CTX194103917-1.png,3396442
DRAW,dev,train,test,train,train,CTX194104752-1.png,3640267
DRAW,train,train,train,train,train,CTX194104819-1.png,4971634
DRAW,train,train,train,train,train,CTX194105361-1.png,2433418
DRAW,train,train,train,train,train,CTX194106081-17.png,766866
DRAW,train,train,train,train,train,CTX194106081-18.png,4787257
DRAW,train,train,train,train,train,CTX194106081-19.png,4659729
DRAW,train,dev,train,dev,dev,CTX194106081-20.png,4927726
DRAW,dev,test,train,train,train,CTX194106081-21.png,5270211
DRAW,test,train,dev,test,train,CTX194106081-22.png,4745762
DRAW,train,train,test,train,train,CTX194106081-23.png,5716805
DRAW,train,train,train,train,test,CTX194106081-24.png,5530450
DRAW,train,train,train,train,train,CTX194106081-25.png,4963127
DRAW,train,train,train,train,train,CTX194106081-26.png,5014298
DRAW,train,train,train,train,train,CTX194106081-27.png,4999133
DRAW,train,train,train,train,train,CTX194106081-28.png,4841436
DRAW,train,train,train,train,train,CTX194106081-29.png,5052390
DRAW,train,train,test,train,train,CTX194106081-30.png,4964212
DRAW,test,dev,train,dev,test,CTX194106081-31.png,5032816
DRAW,train,test,dev,test,dev,CTX194200036-1.png,5739075
DRAW,dev,train,train,train,train,CTX194201233-1.png,3513955
DRAW,train,train,train,train,train,CTX194201305-13.png,3904608
DRAW,train,train,train,train,train,CTX194201305-14.png,3453446
DRAW,train,train,train,train,train,CTX194201305-15.png,3115565
DRAW,train,train,train,train,train,CTX194201336-291.png,1469200
DRAW,train,train,train,train,train,CTX194201336-292.png,2170113
DRAW,train,train,train,train,train,CTX194201336-293.png,1841788
DRAW,train,dev,train,train,train,CTX194201336-294.png,2233120
DRAW,train,train,test,test,train,CTX194201336-295.png,3144930
DRAW,train,test,dev,train,test,CTX194201336-296.png,2521670
DRAW,test,train,train,train,train,CTX194201389-1.png,4061491
DRAW,dev,train,train,dev,train,CTX194201604-1.png,1308829
DRAW,train,train,train,train,dev,CTX194202479-1.png,2101820
DRAW,train,train,train,train,train,CTX194202480-1.png,322141
DRAW,train,train,train,train,train,CTX194202483-1.png,2894573
DRAW,train,train,train,train,train,CTX194202484-1.png,1536810
DRAW,train,dev,train,train,train,CTX194202485-1.png,2547272
DRAW,dev,train,train,train,test,CTX194202874-1.png,4272200
DRAW,train,train,dev,test,dev,CTX194203019-11.png,5610623
DRAW,train,test,train,train,train,CTX194203019-15.png,5140456
DRAW,train,train,test,train,train,CTX194203019-20.png,4217467
DRAW,test,train,train,train,train,CTX194203019-23.png,4065642
DRAW,train,train,train,dev,train,CTX194203019-29.png,4066083
DRAW,train,train,train,train,train,CTX194203019-81.png,4297961
DRAW,train,train,train,train,train,CTX194203019-98.png,1699002
DRAW,train,train,train,train,train,CTX194300021-1.png,2098972
DRAW,test,train,train,dev,train,CTX194300094-1.png,600946
DRAW,train,train,train,train,dev,CTX194300356-1.png,1743559
DRAW,train,train,train,train,train,CTX194300538-09.png,5202959
DRAW,train,test,test,train,train,CTX194300538-10.png,5075780
DRAW,train,train,train,train,train,CTX194300538-11.png,4878484
DRAW,dev,dev,dev,test,test,CTX194300538-12.png,4611620
DRAW,train,train,train,train,train,CTX194300538-13.png,4562650
DRAW,train,train,train,train,train,CTX194300538-14.png,4504775
DRAW,train,train,train,train,train,CTX194300547-1.png,1621880
DRAW,train,train,train,train,train,CTX194300888-35.png,3097052
DRAW,train,train,train,train,train,CTX194300888-36.png,2842474
DRAW,dev,train,train,train,train,CTX194300888-37.png,13891417
DRAW,train,train,train,dev,test,CTX194300888-38.png,5049468
DRAW,train,dev,dev,train,train,CTX194300888-39.png,25095415
DRAW,test,train,test,test,dev,CTX194300889-48.png,4166146
DRAW,train,test,train,train,train,CTX194300889-49.png,25095415
DRAW,train,train,train,train,train,CTX194300889-50.png,14907158
DRAW,train,train,train,train,train,CTX194301496-1.png,1747511
DRAW,train,train,train,train,train,CTX194301822-1.png,5941200
DRAW,train,train,train,train,train,CTX194500148-1.png,2493228
DRAW,test,train,dev,train,train,CTX194500235A-1.png,1564225
DRAW,train,dev,test,train,train,CTX194500235B-1.png,793010
DRAW,train,train,train,test,train,CTX194500235C-1.png,5737992
DRAW,train,train,train,train,test,CTX194501264-1.png,5523095
DRAW,dev,test,train,train,train,CTX194502839-1.png,1019688
DRAW,train,train,train,train,dev,CTX194502841-1.png,699150
DRAW,train,train,train,train,train,CTX194502843-1.png,477192
DRAW,train,train,train,train,train,CTX194502869-1.png,2714083
DRAW,train,train,train,train,train,CTX194502885-1.png,2223309
DRAW,train,train,train,train,train,CTX194502986-1.png,1892111
DRAW,test,train,dev,train,dev,CTX194502988-1.png,1664372
DRAW,train,train,train,test,train,CTX194502993B-22.png,5628496
DRAW,train,train,test,dev,train,CTX194502994-68.png,2493851
DRAW,train,test,train,train,test,CTX194502996-1.png,3757498
DRAW,dev,train,train,train,train,CTX194503005-03.png,2695183
DRAW,train,dev,train,train,train,CTX194503005-04.png,7010101
DRAW,train,train,train,train,train,CTX194503005-05.png,2685064
DRAW,train,train,train,train,train,CTX194503005-06.png,3814623
DRAW,train,train,train,train,train,CTX194503005-07.png,12357716
DRAW,train,train,train,train,train,CTX194503021-3.png,2812932
DRAW,train,train,test,test,train,CTX194503025-2.png,4889086
DRAW,train,train,train,train,train,CTX194503028-1.png,3263077
DRAW,dev,dev,train,train,test,CTX194503031-1.png,3060089
DRAW,test,train,train,dev,dev,CTX194503036-01.png,2176508
DRAW,train,test,dev,train,train,CTX194503036-02.png,817996
DRAW,train,train,train,train,train,CTX194503040-1.png,2442220
DRAW,train,train,train,train,train,CTX194503041-1.png,1583271
DRAW,train,train,train,train,train,CTX194503047-1.png,3259925
DRAW,train,train,train,train,train,CTX194503048-16.png,3884458
DRAW,train,train,train,train,train,CTX194503053-1.png,63523719
DRAW,test,dev,dev,train,train,CTX194503134-1.png,1312494
DRAW,train,train,train,train,train,CTX194503138-1.png,4581609
DRAW,train,test,test,train,train,CTX194600249-1.png,1746474
DRAW,dev,train,train,test,test,CTX194600978-1.png,1641817
DRAW,train,train,train,train,train,CTX194601069-1.png,1742189
DRAW,train,train,train,dev,dev,CTX194601632-1.png,876667
DRAW,train,train,train,train,train,CTX194601634-1.png,1865278
DRAW,train,train,train,train,train,CTX194601861-1.png,729680
DRAW,train,train,train,train,train,CTX194601878-1.png,1240040
DRAW,test,train,train,train,train,CTX194601969-1.png,1544759
DRAW,train,dev,train,train,train,CTX194602853-1.png,2726529
DRAW,dev,train,test,dev,test,CTX194602854-1.png,3970425
DRAW,train,train,train,test,train,CTX194603805-1.png,2414340
DRAW,train,test,dev,train,train,CTX194603830-1.png,1627777
DRAW,train,train,train,train,train,CTX194603838-1.png,3033756
DRAW,train,train,train,train,dev,CTX194603853-1.png,1402644
DRAW,train,train,train,train,train,CTX194603864-1.png,5819846
DRAW,train,train,train,train,train,CTX194603871-1.png,6958916
DRAW,train,train,train,train,train,CTX194603900-1.png,1662146
DRAW,train,train,train,train,train,CTX194603902-04.png,3692280
DRAW,train,train,train,test,train,CTX194603902-30.png,4678778
DRAW,train,train,test,dev,train,CTX194603902-31.png,4772165
DRAW,dev,dev,train,train,train,CTX194603902-32.png,10790254
DRAW,test,test,dev,train,train,CTX194603967-1.png,3228267
DRAW,train,train,train,train,test,CTX194603999-1.png,2407387
DRAW,train,train,train,train,dev,CTX194604098-1.png,5933005
DRAW,train,train,train,train,train,CTX194604102-1.png,2357129
DRAW,train,train,train,train,train,CTX194604105-1.png,1768772
DRAW,train,train,train,train,train,CTX194604126-1.png,4794305
DRAW,train,train,train,train,train,CTX194604142-1.png,2444566
DRAW,train,train,train,dev,train,CTX194604159-1.png,1162891
DRAW,train,train,train,train,test,CTX194604175-1.png,3237069
DRAW,test,dev,test,test,train,CTX194604236-1.png,436022
DRAW,train,test,train,train,dev,CTX194604269A-1.png,4339584
DRAW,train,train,train,train,train,CTX194604273-03.png,5439791
DRAW,dev,train,dev,train,train,CTX194604273-04.png,6182062
DRAW,train,train,train,train,train,CTX194604273-05.png,5225753
DRAW,train,train,train,train,train,CTX194604273-06.png,5010253
DRAW,train,train,train,train,train,CTX194604273-07.png,8931597
DRAW,train,train,train,train,train,CTX194604273-08.png,5243435
DRAW,train,train,train,test,train,CTX194604273-09.png,5043706
DRAW,train,train,train,train,train,CTX194604273-10.png,5403481
DRAW,dev,train,train,train,dev,CTX194604273-11.png,5216135
DRAW,test,test,test,train,train,CTX194604273-12.png,6240565
DRAW,train,dev,dev,dev,test,CTX194604273-13.png,5638426
DRAW,train,train,train,train,train,CTX194604273-14.png,9024665
DRAW,train,train,train,train,train,CTX194604273-15.png,3194810
DRAW,train,train,train,train,train,CTX194604274-25.png,2206306
DRAW,train,train,train,train,train,CTX194604305A-32.png,4040758
DRAW,train,train,train,train,train,CTX194604305A-33.png,4233248
DRAW,test,train,train,dev,dev,CTX194604305A-34.png,4460313
DRAW,train,dev,train,train,train,CTX194604315-1.png,867364
DRAW,train,test,train,test,train,CTX194605123-1.png,1944311
DRAW,train,train,dev,train,train,CTX194605409-1.png,4949319
DRAW,dev,train,test,train,test,CTX194605730-1.png,1254915
DRAW,train,train,train,train,train,CTX194605997-1.png,2220264
DRAW,train,train,train,train,train,CTX194703768-1.png,1409587
DRAW,train,train,train,train,train,CTX194703894-1.png,4422998
DRAW,train,train,train,train,train,CTX194704664-1.png,2586946
DRAW,train,train,train,train,train,CTX194704778-1.png,1491330
DRAW,train,train,train,test,train,CTX194704837-1.png,3170522
DRAW,test,dev,train,train,train,CTX194705010-1.png,3365170
DRAW,train,test,train,train,train,CTX194705589-1.png,2853072
DRAW,train,train,train,dev,test,CTX194705607-1.png,1645339
DRAW,train,train,test,train,dev,CTX194706116-1.png,3065910
DRAW,dev,train,dev,train,train,CTX194706117-1.png,1308581
DRAW,train,train,train,train,train,CTX194706133-2.png,1984949
DRAW,train,train,train,train,train,CTX194706138-1.png,2171716
DRAW,train,train,train,train,train,CTX194706274-3.png,1550893
DRAW,train,train,train,train,train,CTX194706293-2.png,4168555
DRAW,train,train,train,test,test,CTX194706353-3.png,3988664
DRAW,train,train,train,train,train,CTX194706439-1.png,1875515
DRAW,test,train,dev,train,train,CTX194707363-38.png,1156025
DRAW,dev,test,train,train,dev,CTX194707363-40.png,1254964
DRAW,train,dev,test,dev,train,CTX194707364-09.png,9172888
DRAW,train,train,train,train,train,CTX194707364-10.png,8521509
DRAW,train,train,train,train,train,CTX194707364-11.png,8220519
DRAW,train,train,train,train,train,CTX194707378-1.png,8968935
DRAW,train,train,train,train,train,CTX194707427-1.png,3715630
DRAW,train,train,train,train,train,CTX194707431-2.png,2336222
DRAW,test,train,train,test,test,CTX194707463-1.png,2622741
